id_cliente,nombre,apellido,ciudad,pais
C0185,Elena,Rodríguez,Madrid,España
C0229,Julia,González,Murcia,España
C0228,María,Pérez,Zaragoza,España
C0027,Sofía,López,Lyon,Francia
C0286,Marta,López,Braga,Portugal
C0167,Laura,Fernández,París,Francia
C0187,Clara,Rodríguez,Marsella,Francia
C0106,Ana,López,Braga,Portugal
C0256,Julia,López,Marsella,Francia
C0054,Ana,Fernández,Niza,Francia
C0238,Lucía,López,Lyon,Francia
C0046,Sofía,García,Coímbra,Portugal
C0084,Elena,García,Málaga,España
C0264,Ana,Martínez,Sevilla,España
C0139,Sofía,Rodríguez,Oporto,Portugal
C0057,Laura,Hernández,Lisboa,Portugal
C0286,Marta,López,Braga,Portugal
C0113,Marta,Rodríguez,Madrid,España
C0270,Laura,Fernández,Toulouse,Francia
C0120,Laura,Rodríguez,Niza,Francia
C0228,María,Pérez,Zaragoza,España
C0009,Ana,Hernández,Sevilla,España
C0142,Elena,López,Zaragoza,España
C0119,Ana,Rodríguez,Madrid,España
C0106,Ana,López,Braga,Portugal
C0181,Clara,González,Toulouse,Francia
C0270,Laura,Fernández,Toulouse,Francia
C0217,Lucía,Pérez,Zaragoza,España
C0256,Julia,López,Marsella,Francia
C0165,Laura,Pérez,Lisboa,Portugal
C0183,Sofía,Gómez,Marsella,Francia
C0226,Clara,Pérez,Bilbao,España
C0195,Julia,Sánchez,Oporto,Portugal
C0255,Clara,Fernández,Bilbao,España
C0205,Elena,García,Lisboa,Portugal
C0051,María,García,Lyon,Francia
C0159,Ana,Sánchez,Murcia,España
C0035,Ana,López,Niza,Francia
C0061,Laura,Martínez,París,Francia
C0139,Sofía,Rodríguez,Oporto,Portugal
C0224,Laura,García,Madrid,España
C0122,Elena,Pérez,Marsella,Francia
C0125,María,Pérez,Sevilla,España
C0276,Ana,Sánchez,Lisboa,Portugal
C0082,Marta,López,Toulouse,Francia
C0220,Ana,Gómez,Marsella,Francia
C0071,María,García,París,Francia
C0270,Laura,Fernández,Toulouse,Francia
C0281,Marta,Rodríguez,Sevilla,España
C0064,Julia,Fernández,Murcia,España
C0045,Ana,Sánchez,Oporto,Portugal
C0032,Laura,López,Barcelona,España
C0294,Ana,Fernández,Zaragoza,España
C0099,Elena,García,Lisboa,Portugal
C0164,Carmen,Hernández,Málaga,España
C0205,Elena,García,Lisboa,Portugal
C0214,Sofía,Sánchez,Granada,España
C0210,Marta,Rodríguez,Braga,Portugal
C0073,Julia,Fernández,Braga,Portugal
C0221,Ana,Gómez,Lisboa,Portugal
C0059,Carmen,Sánchez,Sevilla,España
C0230,Carmen,Fernández,Aveiro,Portugal
C0123,Ana,González,Toulouse,Francia
C0210,Marta,Rodríguez,Braga,Portugal
C0165,Laura,Pérez,Lisboa,Portugal
C0209,Laura,Fernández,Barcelona,España
C0214,Sofía,Sánchez,Granada,España
C0167,Laura,Fernández,París,Francia
C0277,María,Gómez,Zaragoza,España
C0295,Elena,García,Marsella,Francia
C0132,Lucía,Martínez,Sevilla,España
C0218,Marta,García,Málaga,España
C0281,Marta,Rodríguez,Sevilla,España
C0106,Ana,López,Braga,Portugal
C0209,Laura,Fernández,Barcelona,España
C0043,Carmen,Rodríguez,Toulouse,Francia
C0145,Ana,Rodríguez,Sevilla,España
C0084,Elena,García,Málaga,España
C0123,Ana,González,Toulouse,Francia
C0001,Julia,López,Granada,España
C0119,Ana,Rodríguez,Madrid,España
C0234,Ana,López,Valencia,España
C0119,Ana,Rodríguez,Madrid,España
C0104,María,Gómez,París,Francia
C0025,María,López,Aveiro,Portugal
C0253,Marta,López,Valencia,España
C0214,Sofía,Sánchez,Granada,España
C0134,Clara,Hernández,Granada,España
C0258,Julia,Pérez,Málaga,España
C0232,Marta,Martínez,Murcia,España
C0195,Julia,Sánchez,Oporto,Portugal
C0120,Laura,Rodríguez,Niza,Francia
C0084,Elena,García,Málaga,España
C0182,Elena,Gómez,Niza,Francia
C0025,María,López,Aveiro,Portugal
C0084,Elena,García,Málaga,España
C0155,Carmen,Fernández,Lyon,Francia
C0250,Julia,Martínez,Toulouse,Francia
C0112,Ana,Martínez,Aveiro,Portugal
C0255,Clara,Fernández,Bilbao,España
C0059,Carmen,Sánchez,Sevilla,España
C0030,Laura,Fernández,Bilbao,España
C0059,Carmen,Sánchez,Sevilla,España
C0164,Carmen,Hernández,Málaga,España
C0138,María,López,Granada,España
C0178,María,Fernández,Granada,España
C0161,Marta,Hernández,Málaga,España
C0260,Elena,Sánchez,Murcia,España
C0059,Carmen,Sánchez,Sevilla,España
C0027,Sofía,López,Lyon,Francia
C0053,Clara,Pérez,Lyon,Francia
C0185,Elena,Rodríguez,Madrid,España
C0113,Marta,Rodríguez,Madrid,España
C0025,María,López,Aveiro,Portugal
C0131,Elena,Rodríguez,Granada,España
C0132,Lucía,Martínez,Sevilla,España
C0255,Clara,Fernández,Bilbao,España
C0188,Carmen,Gómez,Granada,España
C0183,Sofía,Gómez,Marsella,Francia
C0226,Clara,Pérez,Bilbao,España
C0271,Carmen,Sánchez,Coímbra,Portugal
C0194,Marta,Martínez,Valencia,España
C0120,Laura,Rodríguez,Niza,Francia
C0004,Marta,López,Valencia,España
C0164,Carmen,Hernández,Málaga,España
C0057,Laura,Hernández,Lisboa,Portugal
C0159,Ana,Sánchez,Murcia,España
C0114,Elena,Fernández,Lyon,Francia
C0203,Lucía,González,Niza,Francia
C0232,Marta,Martínez,Murcia,España
C0051,María,García,Lyon,Francia
C0093,Sofía,González,Lisboa,Portugal
C0133,Julia,Fernández,Barcelona,España
C0147,Sofía,Sánchez,Málaga,España
C0089,Elena,Rodríguez,Aveiro,Portugal
C0161,Marta,Hernández,Málaga,España
C0282,Laura,Hernández,Bilbao,España
C0222,Marta,López,Lyon,Francia
C0285,Elena,García,Sevilla,España
C0186,Sofía,Fernández,Marsella,Francia
C0251,María,Pérez,Oporto,Portugal
C0156,Sofía,Sánchez,Santander,España
C0065,María,Hernández,París,Francia
C0249,Clara,González,Málaga,España
C0033,María,Hernández,Bilbao,España
C0114,Elena,Fernández,Lyon,Francia
C0204,Marta,González,Granada,España
C0056,Ana,Rodríguez,Barcelona,España
C0011,Lucía,Fernández,Lyon,Francia
C0199,Sofía,Hernández,Valencia,España
C0263,Lucía,Martínez,Madrid,España
C0162,Ana,Pérez,Lyon,Francia
C0237,María,González,Niza,Francia
C0227,Ana,Martínez,Barcelona,España
C0084,Elena,García,Málaga,España
C0169,Carmen,Pérez,Oporto,Portugal
C0163,Laura,Fernández,Málaga,España
C0099,Elena,García,Lisboa,Portugal
C0126,Marta,Gómez,Toulouse,Francia
C0270,Laura,Fernández,Toulouse,Francia
C0070,Clara,González,Niza,Francia
C0027,Sofía,López,Lyon,Francia
C0015,Laura,Pérez,Marsella,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0069,Lucía,Hernández,Bilbao,España
C0153,Carmen,Martínez,Santander,España
C0045,Ana,Sánchez,Oporto,Portugal
C0031,Elena,Rodríguez,Málaga,España
C0060,María,Martínez,Braga,Portugal
C0245,Marta,Rodríguez,Madrid,España
C0174,Elena,Martínez,Bilbao,España
C0113,Marta,Rodríguez,Madrid,España
C0267,Marta,García,Lyon,Francia
C0099,Elena,García,Lisboa,Portugal
C0043,Carmen,Rodríguez,Toulouse,Francia
C0249,Clara,González,Málaga,España
C0113,Marta,Rodríguez,Madrid,España
C0089,Elena,Rodríguez,Aveiro,Portugal
C0184,María,Sánchez,Sevilla,España
C0173,Sofía,Martínez,Aveiro,Portugal
C0215,Elena,Sánchez,Bilbao,España
C0078,Clara,Sánchez,Zaragoza,España
C0122,Elena,Pérez,Marsella,Francia
C0186,Sofía,Fernández,Marsella,Francia
C0021,Elena,Rodríguez,Aveiro,Portugal
C0131,Elena,Rodríguez,Granada,España
C0250,Julia,Martínez,Toulouse,Francia
C0046,Sofía,García,Coímbra,Portugal
C0183,Sofía,Gómez,Marsella,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0263,Lucía,Martínez,Madrid,España
C0031,Elena,Rodríguez,Málaga,España
C0173,Sofía,Martínez,Aveiro,Portugal
C0041,Ana,Pérez,Barcelona,España
C0262,María,Gómez,Lisboa,Portugal
C0073,Julia,Fernández,Braga,Portugal
C0223,María,López,Braga,Portugal
C0131,Elena,Rodríguez,Granada,España
C0210,Marta,Rodríguez,Braga,Portugal
C0001,Julia,López,Granada,España
C0060,María,Martínez,Braga,Portugal
C0092,Elena,García,Toulouse,Francia
C0126,Marta,Gómez,Toulouse,Francia
C0270,Laura,Fernández,Toulouse,Francia
C0198,María,Sánchez,Zaragoza,España
C0248,Carmen,Fernández,Lyon,Francia
C0119,Ana,Rodríguez,Madrid,España
C0033,María,Hernández,Bilbao,España
C0215,Elena,Sánchez,Bilbao,España
C0120,Laura,Rodríguez,Niza,Francia
C0261,Elena,Hernández,Santander,España
C0276,Ana,Sánchez,Lisboa,Portugal
C0015,Laura,Pérez,Marsella,Francia
C0166,Marta,Gómez,Santander,España
C0053,Clara,Pérez,Lyon,Francia
C0156,Sofía,Sánchez,Santander,España
C0264,Ana,Martínez,Sevilla,España
C0166,Marta,Gómez,Santander,España
C0056,Ana,Rodríguez,Barcelona,España
C0148,Carmen,Fernández,Oporto,Portugal
C0030,Laura,Fernández,Bilbao,España
C0140,Carmen,Pérez,Málaga,España
C0004,Marta,López,Valencia,España
C0074,María,López,Barcelona,España
C0004,Marta,López,Valencia,España
C0144,Sofía,García,Marsella,Francia
C0227,Ana,Martínez,Barcelona,España
C0205,Elena,García,Lisboa,Portugal
C0166,Marta,Gómez,Santander,España
C0159,Ana,Sánchez,Murcia,España
C0090,Marta,Gómez,Sevilla,España
C0027,Sofía,López,Lyon,Francia
C0217,Lucía,Pérez,Zaragoza,España
C0181,Clara,González,Toulouse,Francia
C0124,Julia,Martínez,Toulouse,Francia
C0249,Clara,González,Málaga,España
C0169,Carmen,Pérez,Oporto,Portugal
C0269,Julia,López,Niza,Francia
C0075,María,Rodríguez,Granada,España
C0127,Lucía,García,Murcia,España
C0215,Elena,Sánchez,Bilbao,España
C0101,Julia,González,Lyon,Francia
C0212,Sofía,Martínez,Madrid,España
C0243,Sofía,Sánchez,Marsella,Francia
C0195,Julia,Sánchez,Oporto,Portugal
C0071,María,García,París,Francia
C0222,Marta,López,Lyon,Francia
C0200,Carmen,García,Barcelona,España
C0027,Sofía,López,Lyon,Francia
C0051,María,García,Lyon,Francia
C0186,Sofía,Fernández,Marsella,Francia
C0007,Laura,González,Zaragoza,España
C0156,Sofía,Sánchez,Santander,España
C0079,María,Sánchez,Toulouse,Francia
C0134,Clara,Hernández,Granada,España
C0090,Marta,Gómez,Sevilla,España
C0132,Lucía,Martínez,Sevilla,España
C0223,María,López,Braga,Portugal
C0237,María,González,Niza,Francia
C0241,María,García,Oporto,Portugal
C0056,Ana,Rodríguez,Barcelona,España
C0123,Ana,González,Toulouse,Francia
C0027,Sofía,López,Lyon,Francia
C0262,María,Gómez,Lisboa,Portugal
C0046,Sofía,García,Coímbra,Portugal
C0168,Laura,Rodríguez,Aveiro,Portugal
C0042,María,Pérez,Madrid,España
C0056,Ana,Rodríguez,Barcelona,España
C0164,Carmen,Hernández,Málaga,España
C0281,Marta,Rodríguez,Sevilla,España
C0037,Ana,Martínez,Barcelona,España
C0144,Sofía,García,Marsella,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0138,María,López,Granada,España
C0250,Julia,Martínez,Toulouse,Francia
C0167,Laura,Fernández,París,Francia
C0123,Ana,González,Toulouse,Francia
C0133,Julia,Fernández,Barcelona,España
C0194,Marta,Martínez,Valencia,España
C0075,María,Rodríguez,Granada,España
C0270,Laura,Fernández,Toulouse,Francia
C0178,María,Fernández,Granada,España
C0092,Elena,García,Toulouse,Francia
C0119,Ana,Rodríguez,Madrid,España
C0261,Elena,Hernández,Santander,España
C0027,Sofía,López,Lyon,Francia
C0021,Elena,Rodríguez,Aveiro,Portugal
C0255,Clara,Fernández,Bilbao,España
C0168,Laura,Rodríguez,Aveiro,Portugal
C0048,Julia,Pérez,Coímbra,Portugal
C0104,María,Gómez,París,Francia
C0086,Julia,Rodríguez,Lyon,Francia
C0226,Clara,Pérez,Bilbao,España
C0178,María,Fernández,Granada,España
C0036,Marta,González,Oporto,Portugal
C0199,Sofía,Hernández,Valencia,España
C0120,Laura,Rodríguez,Niza,Francia
C0069,Lucía,Hernández,Bilbao,España
C0125,María,Pérez,Sevilla,España
C0299,Ana,Rodríguez,Sevilla,España
C0217,Lucía,Pérez,Zaragoza,España
C0082,Marta,López,Toulouse,Francia
C0237,María,González,Niza,Francia
C0178,María,Fernández,Granada,España
C0148,Carmen,Fernández,Oporto,Portugal
C0267,Marta,García,Lyon,Francia
C0247,Clara,Rodríguez,Braga,Portugal
C0101,Julia,González,Lyon,Francia
C0056,Ana,Rodríguez,Barcelona,España
C0181,Clara,González,Toulouse,Francia
C0074,María,López,Barcelona,España
C0084,Elena,García,Málaga,España
C0155,Carmen,Fernández,Lyon,Francia
C0086,Julia,Rodríguez,Lyon,Francia
C0017,Clara,Sánchez,Marsella,Francia
C0165,Laura,Pérez,Lisboa,Portugal
C0114,Elena,Fernández,Lyon,Francia
C0253,Marta,López,Valencia,España
C0278,Sofía,Gómez,Coímbra,Portugal
C0184,María,Sánchez,Sevilla,España
C0220,Ana,Gómez,Marsella,Francia
C0209,Laura,Fernández,Barcelona,España
C0206,Lucía,Hernández,Sevilla,España
C0256,Julia,López,Marsella,Francia
C0134,Clara,Hernández,Granada,España
C0206,Lucía,Hernández,Sevilla,España
C0027,Sofía,López,Lyon,Francia
C0300,Carmen,Pérez,Aveiro,Portugal
C0277,María,Gómez,Zaragoza,España
C0126,Marta,Gómez,Toulouse,Francia
C0165,Laura,Pérez,Lisboa,Portugal
C0250,Julia,Martínez,Toulouse,Francia
C0044,Clara,González,Valencia,España
C0078,Clara,Sánchez,Zaragoza,España
C0088,María,Sánchez,Lisboa,Portugal
C0072,Lucía,García,Oporto,Portugal
C0246,Lucía,Rodríguez,Niza,Francia
C0075,María,Rodríguez,Granada,España
C0244,Lucía,Fernández,Valencia,España
C0084,Elena,García,Málaga,España
C0281,Marta,Rodríguez,Sevilla,España
C0061,Laura,Martínez,París,Francia
C0281,Marta,Rodríguez,Sevilla,España
C0033,María,Hernández,Bilbao,España
C0212,Sofía,Martínez,Madrid,España
C0017,Clara,Sánchez,Marsella,Francia
C0216,Marta,Rodríguez,Toulouse,Francia
C0165,Laura,Pérez,Lisboa,Portugal
C0190,Ana,Sánchez,Sevilla,España
C0106,Ana,López,Braga,Portugal
C0249,Clara,González,Málaga,España
C0025,María,López,Aveiro,Portugal
C0132,Lucía,Martínez,Sevilla,España
C0150,Elena,Hernández,Santander,España
C0051,María,García,Lyon,Francia
C0106,Ana,López,Braga,Portugal
C0143,Marta,García,Lisboa,Portugal
C0059,Carmen,Sánchez,Sevilla,España
C0234,Ana,López,Valencia,España
C0032,Laura,López,Barcelona,España
C0045,Ana,Sánchez,Oporto,Portugal
C0247,Clara,Rodríguez,Braga,Portugal
C0286,Marta,López,Braga,Portugal
C0036,Marta,González,Oporto,Portugal
C0230,Carmen,Fernández,Aveiro,Portugal
C0009,Ana,Hernández,Sevilla,España
C0228,María,Pérez,Zaragoza,España
C0264,Ana,Martínez,Sevilla,España
C0120,Laura,Rodríguez,Niza,Francia
C0127,Lucía,García,Murcia,España
C0227,Ana,Martínez,Barcelona,España
C0129,Clara,Martínez,Lyon,Francia
C0071,María,García,París,Francia
C0286,Marta,López,Braga,Portugal
C0079,María,Sánchez,Toulouse,Francia
C0132,Lucía,Martínez,Sevilla,España
C0041,Ana,Pérez,Barcelona,España
C0269,Julia,López,Niza,Francia
C0140,Carmen,Pérez,Málaga,España
C0178,María,Fernández,Granada,España
C0271,Carmen,Sánchez,Coímbra,Portugal
C0217,Lucía,Pérez,Zaragoza,España
C0106,Ana,López,Braga,Portugal
C0084,Elena,García,Málaga,España
C0093,Sofía,González,Lisboa,Portugal
C0072,Lucía,García,Oporto,Portugal
C0039,Ana,Pérez,Madrid,España
C0114,Elena,Fernández,Lyon,Francia
C0271,Carmen,Sánchez,Coímbra,Portugal
C0009,Ana,Hernández,Sevilla,España
C0282,Laura,Hernández,Bilbao,España
C0119,Ana,Rodríguez,Madrid,España
C0030,Laura,Fernández,Bilbao,España
C0071,María,García,París,Francia
C0035,Ana,López,Niza,Francia
C0204,Marta,González,Granada,España
C0251,María,Pérez,Oporto,Portugal
C0031,Elena,Rodríguez,Málaga,España
C0200,Carmen,García,Barcelona,España
C0159,Ana,Sánchez,Murcia,España
C0076,Lucía,Fernández,Marsella,Francia
C0195,Julia,Sánchez,Oporto,Portugal
C0048,Julia,Pérez,Coímbra,Portugal
C0245,Marta,Rodríguez,Madrid,España
C0197,María,Martínez,Coímbra,Portugal
C0270,Laura,Fernández,Toulouse,Francia
C0190,Ana,Sánchez,Sevilla,España
C0129,Clara,Martínez,Lyon,Francia
C0262,María,Gómez,Lisboa,Portugal
C0058,Clara,Hernández,Barcelona,España
C0185,Elena,Rodríguez,Madrid,España
C0245,Marta,Rodríguez,Madrid,España
C0200,Carmen,García,Barcelona,España
C0285,Elena,García,Sevilla,España
C0282,Laura,Hernández,Bilbao,España
C0126,Marta,Gómez,Toulouse,Francia
C0009,Ana,Hernández,Sevilla,España
C0144,Sofía,García,Marsella,Francia
C0214,Sofía,Sánchez,Granada,España
C0096,Sofía,Hernández,Bilbao,España
C0048,Julia,Pérez,Coímbra,Portugal
C0059,Carmen,Sánchez,Sevilla,España
C0226,Clara,Pérez,Bilbao,España
C0164,Carmen,Hernández,Málaga,España
C0143,Marta,García,Lisboa,Portugal
C0206,Lucía,Hernández,Sevilla,España
C0161,Marta,Hernández,Málaga,España
C0112,Ana,Martínez,Aveiro,Portugal
C0152,Laura,Rodríguez,Marsella,Francia
C0082,Marta,López,Toulouse,Francia
C0200,Carmen,García,Barcelona,España
C0223,María,López,Braga,Portugal
C0228,María,Pérez,Zaragoza,España
C0247,Clara,Rodríguez,Braga,Portugal
C0119,Ana,Rodríguez,Madrid,España
C0138,María,López,Granada,España
C0070,Clara,González,Niza,Francia
C0047,Carmen,González,Coímbra,Portugal
C0300,Carmen,Pérez,Aveiro,Portugal
C0271,Carmen,Sánchez,Coímbra,Portugal
C0039,Ana,Pérez,Madrid,España
C0240,Lucía,García,París,Francia
C0269,Julia,López,Niza,Francia
C0241,María,García,Oporto,Portugal
C0262,María,Gómez,Lisboa,Portugal
C0154,Sofía,González,Málaga,España
C0190,Ana,Sánchez,Sevilla,España
C0022,María,Rodríguez,Aveiro,Portugal
C0230,Carmen,Fernández,Aveiro,Portugal
C0071,María,García,París,Francia
C0038,Lucía,Gómez,Marsella,Francia
C0264,Ana,Martínez,Sevilla,España
C0104,María,Gómez,París,Francia
C0081,Sofía,Fernández,Coímbra,Portugal
C0152,Laura,Rodríguez,Marsella,Francia
C0185,Elena,Rodríguez,Madrid,España
C0078,Clara,Sánchez,Zaragoza,España
C0041,Ana,Pérez,Barcelona,España
C0039,Ana,Pérez,Madrid,España
C0198,María,Sánchez,Zaragoza,España
C0057,Laura,Hernández,Lisboa,Portugal
C0234,Ana,López,Valencia,España
C0281,Marta,Rodríguez,Sevilla,España
C0258,Julia,Pérez,Málaga,España
C0061,Laura,Martínez,París,Francia
C0005,Ana,Martínez,París,Francia
C0117,Lucía,Pérez,Bilbao,España
C0074,María,López,Barcelona,España
C0182,Elena,Gómez,Niza,Francia
C0133,Julia,Fernández,Barcelona,España
C0017,Clara,Sánchez,Marsella,Francia
C0164,Carmen,Hernández,Málaga,España
C0106,Ana,López,Braga,Portugal
C0279,María,Sánchez,Marsella,Francia
C0057,Laura,Hernández,Lisboa,Portugal
C0161,Marta,Hernández,Málaga,España
C0033,María,Hernández,Bilbao,España
C0045,Ana,Sánchez,Oporto,Portugal
C0204,Marta,González,Granada,España
C0041,Ana,Pérez,Barcelona,España
C0247,Clara,Rodríguez,Braga,Portugal
C0256,Julia,López,Marsella,Francia
C0251,María,Pérez,Oporto,Portugal
C0283,Sofía,García,Málaga,España
C0199,Sofía,Hernández,Valencia,España
C0261,Elena,Hernández,Santander,España
C0132,Lucía,Martínez,Sevilla,España
C0182,Elena,Gómez,Niza,Francia
C0183,Sofía,Gómez,Marsella,Francia
C0244,Lucía,Fernández,Valencia,España
C0182,Elena,Gómez,Niza,Francia
C0021,Elena,Rodríguez,Aveiro,Portugal
C0114,Elena,Fernández,Lyon,Francia
C0271,Carmen,Sánchez,Coímbra,Portugal
C0084,Elena,García,Málaga,España
C0224,Laura,García,Madrid,España
C0198,María,Sánchez,Zaragoza,España
C0104,María,Gómez,París,Francia
C0291,Ana,Hernández,Lisboa,Portugal
C0267,Marta,García,Lyon,Francia
C0212,Sofía,Martínez,Madrid,España
C0009,Ana,Hernández,Sevilla,España
C0237,María,González,Niza,Francia
C0145,Ana,Rodríguez,Sevilla,España
C0127,Lucía,García,Murcia,España
C0265,Marta,Rodríguez,Valencia,España
C0104,María,Gómez,París,Francia
C0205,Elena,García,Lisboa,Portugal
C0161,Marta,Hernández,Málaga,España
C0043,Carmen,Rodríguez,Toulouse,Francia
C0061,Laura,Martínez,París,Francia
C0051,María,García,Lyon,Francia
